"","NC","ID","sec"
"5870",200208618,829,8
"5871",200208701,50,12
"5872",200208702,82,12
"5873",200208703,92,12
"5874",200208704,98,10
"5875",200208705,152,10
"5876",200208707,198,11
"5877",200208708,222,11
"5878",200208711,1954,8
"5879",200208712,1952,8
"5880",200208801,490,12
"5881",200208802,1810,15
"5882",200208807,65,10
"5883",200208810,6,8
"5884",200208811,273,12
"5885",200208813,603,12
"5886",200208815,1760,14
"5887",200208816,1965,10
"5888",200208819,490,9
"5889",200208902,152,8
"5890",200208904,82,15
"5891",200208907,1810,12
"5892",200208908,1760,15
"5893",200208909,1922,11
"5894",200208911,6,12
"5895",200209001,82,8
"5896",200209003,228,15
"5897",200209004,222,8
"5898",200209005,152,9
"5899",200209006,1955,15
"5900",200209007,30,12
"5901",200209008,743,8
"5902",200209013,1355,12
"5903",200209101,136,6
"5904",200209201,86,11
"5905",200209202,217,15
"5906",200209204,345,8
"5907",200209206,110,12
"5908",200209208,191,8
"5909",200209209,192,15
"5910",200209210,132,15
"5911",200209212,199,15
"5912",200209215,165,12
"5913",200209223,231,8
"5914",200209225,602,15
"5915",200209226,1610,9
"5916",200209231,487,12
"5917",200209232,227,12
"5918",200209233,478,12
"5919",200209301,115,11
"5920",200209302,432,9
"5921",200209303,1573,11
"5922",200209305,619,3
"5923",200209306,199,6
"5924",200209311,478,12
"5925",200209312,227,10
"5926",200209313,769,10
"5927",200209315,472,12
"5928",200209320,1034,7
"5929",200209324,116,15
"5930",200209401,391,12
"5931",200209403,40,12
"5932",200209408,355,11
"5933",200209414,1764,11
"5934",200209417,633,11
"5935",200209419,245,8
"5936",200209420,1331,11
"5937",200209421,1654,12
"5938",200209422,13,15
"5939",200209427,610,8
"5940",200209436,935,15
"5941",200209440,541,8
"5942",200209501,86,11
"5943",200209503,151,12
"5944",200209504,194,15
"5945",200209505,167,12
"5946",200209506,87,15
"5947",200209507,47,12
"5948",200209508,153,11
"5949",200209509,132,9
"5950",200209510,191,12
"5951",200209513,82,8
"5952",200209514,192,9
"5953",200209516,152,15
"5954",200209517,98,11
"5955",200209518,222,12
"5956",200209521,1852,8
"5957",200209523,213,15
"5958",200300103,2026,15
"5959",200300105,210,8
"5960",200300106,246,12
"5961",200300201,82,8
"5962",200300204,1257,8
"5963",200300205,152,12
"5964",200300207,86,7
"5965",200300208,191,9
"5966",200300302,2080,10
"5967",200300303,2081,15
"5968",200300308,2056,11
"5969",200300401,1802,11
"5970",200300404,1524,8
"5971",200300405,2087,8
"5972",200300406,1760,8
"5973",200300408,1508,12
"5974",200300413,2088,11
"5975",200300503,21,8
"5976",200301001,1852,11
"5977",200301002,2092,12
"5978",200301003,3,15
"5979",200301005,210,7
"5980",200301101,2093,13
"5981",200301104,2094,8
"5982",200301105,1050,8
"5983",200301106,2027,12
"5984",200301301,1868,15
"5985",200301302,2096,15
"5986",200301303,171,12
"5987",200301306,584,8
"5988",200301308,2097,15
"5989",200301310,432,8
"5990",200301311,1467,11
"5991",200301702,4,12
"5992",200301704,1392,12
"5993",200301706,2013,8
"5994",200301802,1508,12
"5995",200301805,1854,8
"5996",200301806,1508,8
"5997",200302101,896,8
"5998",200302203,141,12
"5999",200302207,131,15
"6000",200302212,112,14
"6001",200302301,526,15
"6002",200302305,1478,9
"6003",200302307,1886,7
"6004",200302405,553,9
"6005",200302406,1670,12
"6006",200302411,1500,13
"6007",200302605,2046,10
"6008",200302801,62,15
"6009",200302802,287,15
"6010",200302805,205,12
"6011",200302807,92,8
"6012",200302809,177,8
"6013",200302812,50,12
"6014",200302815,548,6
"6015",200302817,538,11
"6016",200302818,226,8
"6017",200302822,40,12
"6018",200302902,86,12
"6019",200302910,87,11
"6020",200303101,4,9
"6021",200303109,95,12
"6022",200303112,1282,15
"6023",200303115,1842,12
"6024",200303116,95,8
"6025",200303203,169,11
"6026",200303204,1680,8
"6027",200303215,2096,12
"6028",200303227,172,8
"6029",200303235,1628,12
"6030",200303237,30,10
"6031",200303301,420,8
"6032",200303303,169,10
"6033",200303306,171,9
"6034",200303308,536,12
"6035",200303401,228,9
"6036",200303402,1392,12
"6037",200303601,210,12
"6038",200303602,905,15
"6039",200303603,924,10
"6040",200303623,2162,11
"6041",200303627,2057,11
"6042",200303701,1586,11
"6043",200303709,2168,3
"6044",200303718,2059,12
"6045",200303725,1970,12
"6046",200303732,1976,10
"6047",200303736,493,12
"6048",200303745,2104,12
"6049",200303754,306,12
"6050",200303755,1978,8
"6051",200303801,526,12
"6052",200303903,287,15
"6053",200303904,54,11
"6054",200303905,50,8
"6055",200303906,73,11
"6056",200303909,282,15
"6057",200303911,205,12
"6058",200303913,345,11
"6059",200303921,62,12
"6060",200303932,92,15
"6061",200303937,45,8
"6062",200303949,217,15
"6063",200304005,1500,9
"6064",200304008,1981,12
"6065",200304009,2069,15
"6066",200304012,1771,8
"6067",200304015,2064,15
"6068",200304018,2119,8
"6069",200304022,1229,12
"6070",200304028,1979,13
"6071",200304030,1981,15
"6072",200304042,2041,11
"6073",200304043,1551,14
"6074",200304044,529,15
"6075",200304050,2032,15
"6076",200304105,2171,8
"6077",200304108,2158,12
"6078",200304110,2035,12
"6079",200304204,1990,8
"6080",200304206,1953,12
"6081",200304207,1392,12
"6082",200304211,1465,15
"6083",200304213,2106,8
"6084",200304308,1586,8
"6085",200304313,1551,12
"6086",200304316,1670,11
"6087",200304318,2168,12
"6088",200304319,1500,15
"6089",200304501,219,8
"6090",200304503,152,10
"6091",200304504,82,12
"6092",200304601,2108,8
"6093",200304713,1207,12
"6094",200304715,1822,10
"6095",200304801,4,12
"6096",200304903,2067,12
"6097",200305005,1327,12
"6098",200305007,237,11
"6099",200305010,1805,15
"6100",200305012,2055,12
"6101",200305101,436,8
"6102",200305105,620,15
"6103",200305108,45,11
"6104",200305109,50,10
"6105",200305117,487,15
"6106",200305120,231,12
"6107",200305136,219,13
"6108",200305137,86,2
"6109",200305138,87,12
"6110",200305202,2054,12
"6111",200305216,2062,10
"6112",200305218,499,2
"6113",200305221,245,12
"6114",200305304,30,10
"6115",200305305,6,8
"6116",200305306,4,10
"6117",200305311,1802,8
"6118",200305314,420,15
"6119",200305315,667,15
"6120",200305322,2156,8
"6121",200305324,1308,12
"6122",200305326,1640,12
"6123",200305328,1990,15
"6124",200305329,515,8
"6125",200305330,1844,8
"6126",200305401,603,8
"6127",200305514,703,15
"6128",200305602,512,11
"6129",200305612,172,12
"6130",200305615,1110,8
"6131",200305618,348,9
"6132",200305621,65,12
"6133",200305622,21,12
"6134",200305702,117,8
"6135",200305703,2113,12
"6136",200305705,1450,12
"6137",200305707,707,12
"6138",200305711,1953,12
"6139",200305716,1670,8
"6140",200305717,1450,12
"6141",200305724,1810,10
"6142",200305725,1992,12
"6143",200305726,1903,8
"6144",200305801,113,8
"6145",200305806,248,15
"6146",200305809,1993,14
"6147",200305810,269,15
"6148",200305814,1995,12
"6149",200305815,485,12
"6150",200305817,370,15
"6151",200305818,204,12
"6152",200305820,1580,15
"6153",200305821,373,11
"6154",200305826,128,8
"6155",200305842,2113,8
"6156",200305843,1125,11
"6157",200305846,239,13
"6158",200305850,586,11
"6159",200305859,102,12
"6160",200305901,391,2
"6161",200305902,232,8
"6162",200305903,287,8
"6163",200305905,62,8
"6164",200305908,110,15
"6165",200305910,177,15
"6166",200305911,50,15
"6167",200305912,205,12
"6168",200306002,2036,8
"6169",200306003,1755,10
"6170",200306007,1110,12
"6171",200306011,2042,8
"6172",200306016,1802,12
"6173",200306017,1270,8
"6174",200306018,515,11
"6175",200306021,530,12
"6176",200306022,248,8
"6177",200306027,2000,10
"6178",200306028,269,15
"6179",200306101,30,11
"6180",200306102,1881,12
"6181",200306104,536,15
"6182",200306105,829,8
"6183",200306108,247,9
"6184",200306109,171,11
"6185",200306115,102,8
"6186",200306117,94,10
"6187",200306119,198,10
"6188",200306120,2048,10
"6189",200306122,4,9
"6190",200306127,14,15
"6191",200306132,228,8
"6192",200306201,3,15
"6193",200306306,2076,12
"6194",200306501,228,14
"6195",200306702,431,11
"6196",200306704,1450,15
"6197",200306711,1990,12
"6198",200306717,2135,8
"6199",200306719,1214,12
"6200",200306720,132,12
"6201",200306721,151,8
"6202",200306722,87,8
"6203",200306724,86,12
"6204",200306729,167,12
"6205",200306733,219,11
"6206",200306737,82,12
"6207",200306801,1610,12
"6208",200306818,1903,12
"6209",200306903,184,11
"6210",200306904,2067,8
"6211",200307006,3,15
"6212",200307007,65,8
"6213",200307011,14,12
"6214",200307012,228,8
"6215",200307020,516,15
"6216",200307021,579,15
"6217",200307203,1810,12
"6218",200307213,1110,12
"6219",200307221,2171,15
"6220",200307229,311,9
"6221",200307302,1229,9
"6222",200307308,492,12
"6223",200307309,619,11
"6224",200307310,124,6
"6225",200307316,206,8
"6226",200307318,3,12
"6227",200307321,1782,12
"6228",200307323,968,15
"6229",200307326,1930,12
"6230",200307332,1914,11
"6231",200307503,1805,12
"6232",200307505,2036,12
"6233",200307511,1760,12
"6234",200307517,2166,12
"6235",200307519,2128,13
"6236",200307528,2007,6
"6237",200307534,743,15
"6238",200307535,112,15
"6239",200307536,1308,11
"6240",200307545,2117,15
"6241",200307546,2124,15
"6242",200307547,1110,12
"6243",200307551,1312,11
"6244",200307554,299,14
"6245",200307601,431,12
"6246",200307602,6,12
"6247",200307609,30,8
"6248",200307611,153,8
"6249",200307613,82,8
"6250",200307615,152,8
"6251",200307616,222,3
"6252",200307617,167,10
"6253",200307619,132,12
"6254",200307625,1529,12
"6255",200307631,219,11
"6256",200307639,151,11
"6257",200307901,2038,8
"6258",200307902,144,11
"6259",200307906,507,12
"6260",200307911,90,9
"6261",200307914,2119,12
"6262",200307917,1523,8
"6263",200308005,95,8
"6264",200308015,98,12
"6265",200308017,1341,6
"6266",200308030,179,8
"6267",200308043,1993,15
"6268",200308048,2011,13
"6269",200308066,1433,8
"6270",200308072,2132,12
"6271",200308078,1328,8
"6272",200308080,2023,11
"6273",200308081,1047,8
"6274",200308085,1842,11
"6275",200308086,1014,10
"6276",200308087,139,12
"6277",200400103,1990,12
"6278",200400109,2183,10
"6279",200400118,1802,12
"6280",200400123,79,11
"6281",200400125,21,10
"6282",200400203,523,8
"6283",200400204,1026,12
"6284",200400209,273,9
"6285",200400211,594,12
"6286",200400215,1303,8
"6287",200400217,2185,15
"6288",200400221,2531,11
"6289",200400222,226,11
"6290",200400230,122,11
"6291",200400231,538,8
"6292",200400302,131,9
"6293",200400306,147,12
"6294",200400307,792,15
"6295",200400315,89,6
"6296",200400316,295,12
"6297",200400317,2181,8
"6298",200400318,567,12
"6299",200400319,128,12
"6300",200400401,631,12
"6301",200400403,1854,11
"6302",200400408,2187,12
"6303",200400501,393,12
"6304",200400502,1802,11
"6305",200400508,316,15
"6306",200400511,609,12
"6307",200400515,2189,13
"6308",200400602,2190,9
"6309",200400603,1981,15
"6310",200400605,529,12
"6311",200400609,2192,12
"6312",200400611,1450,10
"6313",200400612,1990,9
"6314",200400619,2193,10
"6315",200400623,272,12
"6316",200400628,2175,8
"6317",200400640,707,10
"6318",200400701,1777,12
"6319",200400702,2197,12
"6320",200400704,2160,8
"6321",200400705,2172,12
"6322",200400707,186,15
"6323",200400708,4,15
"6324",200400801,1970,12
"6325",200401001,1390,10
"6326",200401003,2172,9
"6327",200401005,1576,12
"6328",200401106,2200,11
"6329",200401107,66,15
"6330",200401113,184,11
"6331",200401201,2038,9
"6332",200401303,490,12
"6333",200401305,669,10
"6334",200401306,2201,15
"6335",200401308,2064,12
"6336",200401317,398,10
"6337",200401402,574,15
"6338",200401404,65,12
"6339",200401502,2513,15
"6340",200401504,431,13
"6341",200401505,2135,15
"6342",200401506,4,8
"6343",200401507,2203,8
"6344",200401511,1050,7
"6345",200401602,1802,8
"6346",200401605,2513,15
"6347",200401701,502,8
"6348",200401801,1777,9
"6349",200401802,2208,11
"6350",200401803,2197,12
"6351",200401804,1903,12
"6352",200401807,186,8
"6353",200401813,2211,11
"6354",200401902,1312,11
"6355",200401903,1586,10
"6356",200401909,1261,12
"6357",200401910,2076,15
"6358",200401911,1646,12
"6359",200401915,2177,12
"6360",200401917,751,8
"6361",200402001,94,11
"6362",200402002,2214,12
"6363",200402005,1063,12
"6364",200402006,14,11
"6365",200402010,1341,8
"6366",200402014,510,13
"6367",200402018,105,12
"6368",200402020,1380,8
"6369",200402024,2217,8
"6370",200402025,1610,8
"6371",200402026,1647,15
"6372",200402033,2218,12
"6373",200402035,98,12
"6374",200402036,2177,11
"6375",200402037,2219,12
"6376",200402043,1067,9
"6377",200402044,1214,12
"6378",200402047,1948,10
"6379",200402048,408,15
"6380",200402050,2221,8
"6381",200402051,594,12
"6382",200402053,988,12
"6383",200402058,239,8
"6384",200402060,2222,8
"6385",200402067,486,10
"6386",200402068,1646,15
"6387",200402069,1655,12
"6388",200402085,2180,8
"6389",200402101,316,12
"6390",200402102,2226,11
"6391",200402103,584,12
"6392",200402110,1640,8
"6393",200402116,1854,12
"6394",200402201,2227,8
"6395",200402203,263,14
"6396",200402205,485,12
"6397",200402301,1805,13
"6398",200402302,2228,12
"6399",200402403,1337,12
"6400",200402405,1576,15
"6401",200402501,21,10
"6402",200402503,1770,12
"6403",200402505,1530,9
"6404",200402506,1772,12
"6405",200402511,316,8
"6406",200402513,1270,12
"6407",200402514,1392,11
"6408",200402518,2230,15
"6409",200402603,1990,11
"6410",200402604,1465,12
"6411",200402605,1670,14
"6412",200402609,2064,8
"6413",200402613,1380,15
"6414",200402620,1926,10
"6415",200402627,2175,13
"6416",200402629,1586,8
"6417",200402631,2201,11
"6418",200402632,1852,12
"6419",200402633,1772,8
"6420",200402636,1981,12
"6421",200402701,293,8
"6422",200402702,631,12
"6423",200402801,587,15
"6424",200402803,2171,12
"6425",200402902,222,15
"6426",200402903,98,9
"6427",200403002,2178,8
"6428",200403004,197,8
"6429",200403006,83,12
"6430",200403008,117,15
"6431",200403009,1063,12
"6432",200403020,579,9
"6433",200403024,516,12
"6434",200403101,1777,12
"6435",200403102,1952,6
"6436",200403105,2197,12
"6437",200403209,1772,11
"6438",200403402,792,8
"6439",200403403,266,10
"6440",200403404,218,7
"6441",200403411,4,12
"6442",200403413,2178,8
"6443",200403418,1640,13
"6444",200403504,82,8
"6445",200403505,62,8
"6446",200403506,287,11
"6447",200403507,92,12
"6448",200403513,98,12
"6449",200403519,219,15
"6450",200403521,222,12
"6451",200403601,2242,12
"6452",200403602,631,12
"6453",200403603,1610,11
"6454",200403605,2243,12
"6455",200403607,1755,10
"6456",200403610,1842,15
"6457",200403614,60,15
"6458",200403620,2356,11
"6459",200403622,1014,15
"6460",200403623,2244,8
"6461",200403701,1303,12
"6462",200403709,2247,8
"6463",200403801,2248,12
"6464",200403803,2249,12
"6465",200403806,1662,12
"6466",200403810,1881,11
"6467",200403812,1341,12
"6468",200403813,1496,8
"6469",200403820,1257,12
"6470",200403822,2357,12
"6471",200403826,53,3
"6472",200403839,2253,9
"6473",200403842,2218,8
"6474",200403852,595,12
"6475",200403855,2256,12
"6476",200403901,65,15
"6477",200403904,2162,12
"6478",200403905,1034,12
"6479",200403906,246,12
"6480",200403907,30,15
"6481",200403909,169,8
"6482",200404001,248,12
"6483",200404010,113,8
"6484",200404015,829,12
"6485",200404019,269,9
"6486",200404025,373,8
"6487",200404026,204,8
"6488",200404027,370,8
"6489",200404102,2258,12
"6490",200404108,2057,15
"6491",200404111,2261,13
"6492",200404201,65,12
"6493",200404303,2174,11
"6494",200404304,1666,12
"6495",200404401,1805,12
"6496",200404402,2262,11
"6497",200404408,791,8
"6498",200404414,206,15
"6499",200404418,1810,12
"6500",200404420,503,15
"6501",200404423,2264,12
"6502",200404425,2135,9
"6503",200404434,1886,10
"6504",200404436,1496,12
"6505",200404438,1583,11
"6506",200404440,988,12
"6507",200404442,485,12
"6508",200404444,2175,14
"6509",200404501,1240,8
"6510",200404503,1276,8
"6511",200404504,458,12
"6512",200404509,40,13
"6513",200404510,1738,14
"6514",200404512,2174,8
"6515",200404601,30,12
"6516",200404602,2179,12
"6517",200404604,98,9
"6518",200404606,393,12
"6519",200404608,1757,8
"6520",200404612,152,11
"6521",200404701,2268,2
"6522",200404807,2269,9
"6523",200404808,1392,7
"6524",200404816,1500,2
"6525",200404817,1328,14
"6526",200404901,30,8
"6527",200404902,6,14
"6528",200404908,1670,12
"6529",200404909,1810,12
"6530",200405009,1810,11
"6531",200405010,3,15
"6532",200405103,222,10
"6533",200405104,231,12
"6534",200405106,526,8
"6535",200405107,151,11
"6536",200405108,191,11
"6537",200405112,167,9
"6538",200405116,1788,12
"6539",200405201,1688,8
"6540",200405206,2273,9
"6541",200405301,1508,15
"6542",200405305,234,15
"6543",200405404,6,8
"6544",200405406,2178,12
"6545",200405407,2274,11
"6546",200405503,393,12
"6547",200405504,2162,8
"6548",200405601,105,12
"6549",200405602,2175,6
"6550",200405604,1886,12
"6551",200405605,2080,15
"6552",200405606,1805,12
"6553",200405607,595,11
"6554",200405608,2228,12
"6555",200405609,234,12
"6556",200405701,669,9
"6557",200405702,1067,12
"6558",200405703,2277,15
"6559",200405708,2128,8
"6560",200405712,1770,15
"6561",200405714,60,12
"6562",200405719,2280,9
"6563",200405722,27,8
"6564",200405726,1063,14
"6565",200405727,470,11
"6566",200405737,210,15
"6567",200405738,2069,15
"6568",200405901,124,7
"6569",200405904,503,15
"6570",200405905,206,9
"6571",200405908,197,10
"6572",200405912,1063,8
"6573",200406001,240,8
"6574",200406101,102,11
"6575",200406102,707,14
"6576",200406104,1328,10
"6577",200406106,1450,8
"6578",200406109,1026,13
"6579",200406117,208,12
"6580",200406122,171,7
"6581",200406125,14,15
"6582",200406126,94,11
"6583",200406128,470,11
"6584",200406129,30,8
"6585",200406130,2285,12
"6586",200406138,2340,12
"6587",200406145,1852,15
"6588",200406201,1355,9
"6589",200406206,2286,8
"6590",200406207,30,15
"6591",200406209,470,8
"6592",200406213,829,10
"6593",200406215,267,10
"6594",200406216,420,14
"6595",200406219,171,13
"6596",200406223,2288,12
"6597",200406401,610,15
"6598",200406402,2349,12
"6599",200406404,1738,15
"6600",200406405,1725,11
"6601",200406408,548,12
"6602",200406409,245,8
"6603",200406413,2290,11
"6604",200406423,40,11
"6605",200406425,499,12
"6606",200406501,65,8
"6607",200406502,393,8
"6608",200406503,1328,12
"6609",200406504,1355,14
"6610",200406505,2286,14
"6611",200406507,169,12
"6612",200406509,4,8
"6613",200406511,1640,11
"6614",200406513,1670,10
"6615",200406702,184,10
"6616",200406801,1529,15
"6617",200406802,2041,8
"6618",200406806,2292,10
"6619",200406808,665,14
"6620",200406817,999,12
"6621",200406901,669,11
"6622",200406902,1529,12
"6623",200407001,2176,11
"6624",200407002,89,15
"6625",200407101,2179,10
"6626",200407103,1749,12
"6627",200407104,1705,10
"6628",200407201,169,12
"6629",200407203,2179,12
"6630",200407204,1670,15
"6631",200407205,829,11
"6632",200407206,1852,11
"6633",200407307,2080,15
"6634",200407308,2297,8
"6635",200407309,2298,12
"6636",200407314,398,2
"6637",200407318,2171,8
"6638",200407323,1496,15
"6639",200407326,703,8
"6640",200407327,485,11
"6641",200407503,2026,12
"6642",200407603,999,10
"6643",200407604,222,8
"6644",200407605,2299,10
"6645",200407703,792,11
"6646",200407704,131,15
"6647",200407705,486,15
"6648",200407707,218,12
"6649",200407711,1805,12
"6650",200407901,153,10
"6651",200407905,47,10
"6652",200407906,151,8
"6653",200407907,829,15
"6654",200407908,1670,12
"6655",200408001,2176,8
"6656",200408002,89,9
"6657",200408004,1327,8
"6658",200408006,1215,12
"6659",200408012,2301,12
"6660",200408102,2087,3
"6661",200408201,2135,15
"6662",200408206,105,15
"6663",200408207,509,12
"6664",200408211,1680,12
"6665",200408215,1303,9
"6666",200408301,1261,10
"6667",200408302,1308,12
"6668",200408303,2135,8
"6669",200408309,1770,8
"6670",200408310,2305,10
"6671",200408313,218,12
"6672",200408314,670,12
"6673",200408317,116,8
"6674",200408318,266,12
"6675",200408319,1390,12
"6676",200408320,2059,14
"6677",200408401,1580,12
"6678",200408505,2528,15
"6679",200408603,215,12
"6680",200408604,2180,8
"6681",200408606,2297,15
"6682",200408609,1610,13
"6683",200408611,1583,8
"6684",200408612,1496,12
"6685",200408613,1341,12
"6686",200408618,2363,15
"6687",200408623,2258,15
"6688",200408625,2218,15
"6689",200408636,2160,12
"6690",200408638,2249,10
"6691",200408647,593,12
"6692",200408650,2313,15
"6693",200408655,2217,9
"6694",200408656,2256,10
"6695",200408662,60,12
"6696",200408663,1465,15
"6697",200408664,707,12
"6698",200408701,3,8
"6699",200408702,553,14
"6700",200408703,490,12
"6701",200408707,472,12
"6702",200408708,1465,15
"6703",200408806,1805,12
"6704",200408902,1386,12
"6705",200408906,1278,9
"6706",200408908,105,14
"6707",200408911,1507,12
"6708",200409002,2181,12
"6709",200409003,184,2
"6710",200409101,2347,15
"6711",200409106,2134,8
"6712",200409107,236,12
"6713",200409201,486,11
"6714",200409202,2317,9
"6715",200409204,2318,13
"6716",200409212,1507,12
"6717",200409214,2319,8
"6718",200409215,1465,12
"6719",200409216,1755,12
"6720",200409217,496,8
"6721",200409223,1386,12
"6722",200409402,490,12
"6723",200409501,2320,8
"6724",200409502,420,15
"6725",200409602,1392,8
"6726",200409603,2128,8
"6727",200409605,1993,15
"6728",200409609,4,9
"6729",200409610,1640,8
"6730",200409611,1941,12
"6731",200409617,2369,15
"6732",200409701,6,12
"6733",200409704,703,9
"6734",200409708,1856,12
"6735",200409709,490,8
"6736",200409712,393,12
"6737",200409719,3,8
"6738",200409720,1854,8
"6739",200409801,1450,8
"6740",200409802,2160,10
"6741",200409809,1842,9
"6742",200409810,2023,12
"6743",200409811,1981,8
"6744",200409901,115,15
"6745",200410002,1551,10
"6746",200410003,2331,11
"6747",200410101,536,8
"6748",200410104,1125,9
"6749",200410106,239,15
"6750",200410108,2277,15
"6751",200410110,247,12
"6752",200410117,792,12
"6753",200410118,56,11
"6754",200410120,1496,12
"6755",200410122,486,9
"6756",200410135,485,8
"6757",200410137,2180,15
"6758",200410139,1328,11
"6759",200410143,2249,8
"6760",200410147,2218,8
"6761",200410148,2336,8
"6762",200410151,2337,11
"6763",200410152,53,11
"6764",200410154,1433,12
"6765",200410163,477,10
"6766",200410165,179,15
"6767",200410166,1805,11
"6768",200410167,124,15
"6769",200410168,1214,8
"6770",200410171,988,15
"6771",200410182,2340,12
"6772",200410301,6,9
"6773",200410303,259,2
"6774",200410404,1392,10
"6775",200410406,2345,8
"6776",200410409,703,8
"6777",200500101,829,9
"6778",200500102,79,9
"6779",200500105,6,8
"6780",200500106,21,9
"6781",200500107,2451,8
"6782",200500201,553,12
"6783",200500202,261,9
"6784",200500203,1110,7
"6785",200500206,2230,12
"6786",200500209,584,12
"6787",200500401,65,15
"6788",200500402,158,8
"6789",200500403,393,12
"6790",200500404,169,11
"6791",200500410,584,12
"6792",200500704,79,15
"6793",200500705,505,12
"6794",200500706,787,12
"6795",200500801,2273,12
"6796",200500805,1270,9
"6797",200500807,2166,8
"6798",200500810,1110,11
"6799",200500811,2452,12
"6800",200500902,516,12
"6801",200500904,6,12
"6802",200500906,420,12
"6803",200500907,293,8
"6804",200500908,1406,11
"6805",200500918,553,9
"6806",200501301,486,12
"6807",200501302,1805,10
"6808",200501303,2337,9
"6809",200501304,2384,8
"6810",200501305,1450,10
"6811",200501307,485,8
"6812",200501310,1500,12
"6813",200501318,2386,15
"6814",200501326,1214,15
"6815",200501327,609,11
"6816",200501334,1392,10
"6817",200501347,1433,12
"6818",200501365,1530,12
"6819",200501401,516,10
"6820",200501412,169,10
"6821",200501415,1757,11
"6822",200501501,131,12
"6823",200501502,246,12
"6824",200501601,221,12
"6825",200501602,1050,10
"6826",200501603,2390,12
"6827",200501606,2392,5
"6828",200501704,1843,8
"6829",200501706,470,10
"6830",200501707,1050,15
"6831",200501801,102,15
"6832",200501901,240,13
"6833",200501903,1214,12
"6834",200501913,1380,12
"6835",200501919,1670,10
"6836",200501925,1770,8
"6837",200501927,1772,11
"6838",200501938,992,15
"6839",200501942,486,8
"6840",200501943,2398,9
"6841",200501944,1257,12
"6842",200501947,609,12
"6843",200501951,234,9
"6844",200501956,988,15
"6845",200502001,703,12
"6846",200502003,1990,11
"6847",200502013,1050,12
"6848",200502104,2319,10
"6849",200502105,2404,14
"6850",200502106,1749,12
"6851",200502107,516,12
"6852",200502110,1628,12
"6853",200502114,1406,12
"6854",200502115,65,12
"6855",200502116,2377,15
"6856",200502117,3,12
"6857",200502201,247,15
"6858",200502202,2048,12
"6859",200502207,233,8
"6860",200502210,94,7
"6861",200502211,1757,15
"6862",200502214,92,10
"6863",200502215,198,8
"6864",200502216,62,13
"6865",200502217,102,11
"6866",200502218,1523,12
"6867",200502219,21,12
"6868",200502221,30,12
"6869",200502222,1355,9
"6870",200502223,2286,11
"6871",200502226,186,8
"6872",200502301,1705,15
"6873",200502302,2036,12
"6874",200502303,1990,12
"6875",200502305,2450,12
"6876",200502310,2375,9
"6877",200502401,293,11
"6878",200502402,21,12
"6879",200502403,1757,8
"6880",200502406,1530,7
"6881",200502501,2450,8
"6882",200502602,30,11
"6883",200502802,186,15
"6884",200502901,158,12
"6885",200502902,1576,12
"6886",200502904,79,15
"6887",200502905,1337,12
"6888",200502907,65,8
"6889",200502909,1852,12
"6890",200503008,1411,15
"6891",200503012,398,6
"6892",200503013,791,13
"6893",200503014,669,8
"6894",200503304,186,15
"6895",200503308,88,12
"6896",200503401,630,9
"6897",200503501,1777,8
"6898",200503502,30,9
"6899",200503601,218,12
"6900",200503602,266,9
"6901",200503603,749,10
"6902",200503604,670,8
"6903",200503605,603,8
"6904",200503609,792,15
"6905",200503610,787,10
"6906",200503612,473,12
"6907",200503702,2398,9
"6908",200503801,528,15
"6909",200503803,311,15
"6910",200503901,378,3
"6911",200504001,184,8
"6912",200504202,553,9
"6913",200504203,3,15
"6914",200504204,2450,12
"6915",200504205,2128,12
"6916",200504210,1308,12
"6917",200504303,2171,9
"6918",200504306,1914,12
"6919",200504313,2134,8
"6920",200504317,2410,12
"6921",200504319,2258,9
"6922",200504325,2104,12
"6923",200504327,1978,15
"6924",200504408,2177,8
"6925",200504501,516,11
"6926",200504502,999,12
"6927",200504503,1523,12
"6928",200504604,1953,15
"6929",200504605,1670,12
"6930",200504608,14,8
"6931",200504609,2450,8
"6932",200504611,1852,8
"6933",200504612,1530,8
"6934",200504615,1749,9
"6935",200504701,246,12
"6936",200504702,574,8
"6937",200504703,393,12
"6938",200504708,21,15
"6939",200504802,594,8
"6940",200504910,2253,10
"6941",200504912,2203,12
"6942",200505001,1327,8
"6943",200505202,294,12
"6944",200505207,2465,12
"6945",200505208,1382,8
"6946",200505209,1450,10
"6947",200505226,1640,12
"6948",200505229,2453,11
"6949",200505244,2011,15
"6950",200505301,1573,11
"6951",200505302,1586,9
"6952",200505306,456,8
"6953",200505308,1646,11
"6954",200505314,743,12
"6955",200505315,95,12
"6956",200505317,60,11
"6957",200505324,218,12
"6958",200505327,1881,8
"6959",200505337,316,10
"6960",200505602,575,10
"6961",200505603,294,8
"6962",200505604,1026,15
"6963",200505607,60,11
"6964",200505608,299,12
"6965",200505610,1380,8
"6966",200505611,223,12
"6967",200505612,3,11
"6968",200505614,787,8
"6969",200505701,2421,12
"6970",200505702,1500,15
"6971",200505704,2452,12
"6972",200505706,2422,9
"6973",200505809,105,11
"6974",200505812,354,12
"6975",200505821,237,9
"6976",200506002,2178,12
"6977",200506103,218,10
"6978",200506105,670,8
"6979",200506108,792,7
"6980",200506109,266,15
"6981",200506112,226,12
"6982",200506114,1586,8
"6983",200506121,1378,8
"6984",200506304,1741,8
"6985",200506305,553,12
"6986",200506311,2286,12
"6987",200506402,30,15
"6988",200506602,222,8
